ts,sym,bid,ask,bsz,asz
2025-09-03T09:30:07.980000,DEMO,99.910000,99.930000,348,324
2025-09-03T09:30:07.990000,DEMO,99.910000,99.930000,349,327
2025-09-03T09:30:08,DEMO,99.910000,99.930000,300,280
2025-09-03T09:30:08.010000,DEMO,99.910000,99.930000,301,283
2025-09-03T09:30:08.020000,DEMO,99.910000,99.930000,302,286
2025-09-03T09:30:08.030000,DEMO,99.910000,99.930000,303,289
2025-09-03T09:30:08.040000,DEMO,99.910000,99.930000,304,292
2025-09-03T09:30:08.050000,DEMO,99.920000,99.940000,305,295
2025-09-03T09:30:08.060000,DEMO,99.900000,99.920000,306,298
2025-09-03T09:30:08.070000,DEMO,99.900000,99.920000,307,301
2025-09-03T09:30:08.080000,DEMO,99.900000,99.920000,308,304
2025-09-03T09:30:08.090000,DEMO,99.900000,99.920000,309,307
2025-09-03T09:30:08.100000,DEMO,99.900000,99.920000,310,310
2025-09-03T09:30:08.110000,DEMO,99.900000,99.920000,311,313
2025-09-03T09:30:08.120000,DEMO,99.910000,99.930000,312,316
2025-09-03T09:30:08.130000,DEMO,99.910000,99.930000,313,319
2025-09-03T09:30:08.140000,DEMO,99.910000,99.930000,314,322
2025-09-03T09:30:08.150000,DEMO,99.910000,99.930000,315,325
2025-09-03T09:30:08.160000,DEMO,99.910000,99.930000,316,328
2025-09-03T09:30:08.170000,DEMO,99.910000,99.930000,317,281
2025-09-03T09:30:08.180000,DEMO,99.910000,99.930000,318,284
2025-09-03T09:30:08.190000,DEMO,99.900000,99.920000,319,287
2025-09-03T09:30:08.200000,DEMO,99.900000,99.920000,320,290
2025-09-03T09:30:08.210000,DEMO,99.900000,99.920000,321,293
2025-09-03T09:30:08.220000,DEMO,99.900000,99.920000,322,296
2025-09-03T09:30:08.230000,DEMO,99.900000,99.920000,323,299
2025-09-03T09:30:08.240000,DEMO,99.900000,99.920000,324,302
2025-09-03T09:30:08.250000,DEMO,99.900000,99.920000,325,305
2025-09-03T09:30:08.260000,DEMO,99.910000,99.930000,326,308
2025-09-03T09:30:08.270000,DEMO,99.910000,99.930000,327,311
2025-09-03T09:30:08.280000,DEMO,99.910000,99.930000,328,314
2025-09-03T09:30:08.290000,DEMO,99.910000,99.930000,329,317
2025-09-03T09:30:08.300000,DEMO,99.910000,99.930000,330,320
2025-09-03T09:30:08.310000,DEMO,99.910000,99.930000,331,323
2025-09-03T09:30:08.320000,DEMO,99.890000,99.910000,332,326
2025-09-03T09:30:08.330000,DEMO,99.900000,99.920000,333,329
2025-09-03T09:30:08.340000,DEMO,99.900000,99.920000,334,282
2025-09-03T09:30:08.350000,DEMO,99.900000,99.920000,335,285
2025-09-03T09:30:08.360000,DEMO,99.900000,99.920000,336,288
2025-09-03T09:30:08.370000,DEMO,99.900000,99.920000,337,291
2025-09-03T09:30:08.380000,DEMO,99.900000,99.920000,338,294
2025-09-03T09:30:08.390000,DEMO,99.900000,99.920000,339,297
2025-09-03T09:30:08.400000,DEMO,99.910000,99.930000,340,300
2025-09-03T09:30:08.410000,DEMO,99.910000,99.930000,341,303
2025-09-03T09:30:08.420000,DEMO,99.910000,99.930000,342,306
2025-09-03T09:30:08.430000,DEMO,99.910000,99.930000,343,309
2025-09-03T09:30:08.440000,DEMO,99.910000,99.930000,344,312
2025-09-03T09:30:08.450000,DEMO,99.890000,99.910000,345,315
2025-09-03T09:30:08.460000,DEMO,99.890000,99.910000,346,318
2025-09-03T09:30:08.470000,DEMO,99.900000,99.920000,347,321
2025-09-03T09:30:08.480000,DEMO,99.900000,99.920000,348,324
2025-09-03T09:30:08.490000,DEMO,99.900000,99.920000,349,327
2025-09-03T09:30:08.500000,DEMO,99.900000,99.920000,300,280
2025-09-03T09:30:08.510000,DEMO,99.900000,99.920000,301,283
2025-09-03T09:30:08.520000,DEMO,99.900000,99.920000,302,286
2025-09-03T09:30:08.530000,DEMO,99.900000,99.920000,303,289
2025-09-03T09:30:08.540000,DEMO,99.910000,99.930000,304,292
2025-09-03T09:30:08.550000,DEMO,99.910000,99.930000,305,295
2025-09-03T09:30:08.560000,DEMO,99.910000,99.930000,306,298
2025-09-03T09:30:08.570000,DEMO,99.910000,99.930000,307,301
2025-09-03T09:30:08.580000,DEMO,99.890000,99.910000,308,304
2025-09-03T09:30:08.590000,DEMO,99.890000,99.910000,309,307
2025-09-03T09:30:08.600000,DEMO,99.890000,99.910000,310,310
2025-09-03T09:30:08.610000,DEMO,99.900000,99.920000,311,313
2025-09-03T09:30:08.620000,DEMO,99.900000,99.920000,312,316
2025-09-03T09:30:08.630000,DEMO,99.900000,99.920000,313,319
2025-09-03T09:30:08.640000,DEMO,99.900000,99.920000,314,322
2025-09-03T09:30:08.650000,DEMO,99.900000,99.920000,315,325
2025-09-03T09:30:08.660000,DEMO,99.900000,99.920000,316,328
2025-09-03T09:30:08.670000,DEMO,99.900000,99.920000,317,281
2025-09-03T09:30:08.680000,DEMO,99.910000,99.930000,318,284
2025-09-03T09:30:08.690000,DEMO,99.910000,99.930000,319,287
2025-09-03T09:30:08.700000,DEMO,99.910000,99.930000,320,290
2025-09-03T09:30:08.710000,DEMO,99.890000,99.910000,321,293
2025-09-03T09:30:08.720000,DEMO,99.890000,99.910000,322,296
2025-09-03T09:30:08.730000,DEMO,99.890000,99.910000,323,299
2025-09-03T09:30:08.740000,DEMO,99.890000,99.910000,324,302
2025-09-03T09:30:08.750000,DEMO,99.900000,99.920000,325,305
2025-09-03T09:30:08.760000,DEMO,99.900000,99.920000,326,308
2025-09-03T09:30:08.770000,DEMO,99.900000,99.920000,327,311
2025-09-03T09:30:08.780000,DEMO,99.900000,99.920000,328,314
2025-09-03T09:30:08.790000,DEMO,99.900000,99.920000,329,317
2025-09-03T09:30:08.800000,DEMO,99.900000,99.920000,330,320
2025-09-03T09:30:08.810000,DEMO,99.900000,99.920000,331,323
2025-09-03T09:30:08.820000,DEMO,99.910000,99.930000,332,326
2025-09-03T09:30:08.830000,DEMO,99.910000,99.930000,333,329
2025-09-03T09:30:08.840000,DEMO,99.890000,99.910000,334,282
2025-09-03T09:30:08.850000,DEMO,99.890000,99.910000,335,285
2025-09-03T09:30:08.860000,DEMO,99.890000,99.910000,336,288
2025-09-03T09:30:08.870000,DEMO,99.890000,99.910000,337,291
2025-09-03T09:30:08.880000,DEMO,99.890000,99.910000,338,294
2025-09-03T09:30:08.890000,DEMO,99.900000,99.920000,339,297
2025-09-03T09:30:08.900000,DEMO,99.900000,99.920000,340,300
2025-09-03T09:30:08.910000,DEMO,99.900000,99.920000,341,303
2025-09-03T09:30:08.920000,DEMO,99.900000,99.920000,342,306
2025-09-03T09:30:08.930000,DEMO,99.900000,99.920000,343,309
2025-09-03T09:30:08.940000,DEMO,99.900000,99.920000,344,312
2025-09-03T09:30:08.950000,DEMO,99.900000,99.920000,345,315
2025-09-03T09:30:08.960000,DEMO,99.910000,99.930000,346,318
2025-09-03T09:30:08.970000,DEMO,99.890000,99.910000,347,321
2025-09-03T09:30:08.980000,DEMO,99.890000,99.910000,348,324
2025-09-03T09:30:08.990000,DEMO,99.890000,99.910000,349,327
2025-09-03T09:30:09,DEMO,99.890000,99.910000,300,280
2025-09-03T09:30:09.010000,DEMO,99.890000,99.910000,301,283
2025-09-03T09:30:09.020000,DEMO,99.890000,99.910000,302,286
2025-09-03T09:30:09.030000,DEMO,99.900000,99.920000,303,289
2025-09-03T09:30:09.040000,DEMO,99.900000,99.920000,304,292
2025-09-03T09:30:09.050000,DEMO,99.900000,99.920000,305,295
2025-09-03T09:30:09.060000,DEMO,99.900000,99.920000,306,298
2025-09-03T09:30:09.070000,DEMO,99.900000,99.920000,307,301
2025-09-03T09:30:09.080000,DEMO,99.900000,99.920000,308,304
2025-09-03T09:30:09.090000,DEMO,99.900000,99.920000,309,307
2025-09-03T09:30:09.100000,DEMO,99.890000,99.910000,310,310
2025-09-03T09:30:09.110000,DEMO,99.890000,99.910000,311,313
2025-09-03T09:30:09.120000,DEMO,99.890000,99.910000,312,316
2025-09-03T09:30:09.130000,DEMO,99.890000,99.910000,313,319
2025-09-03T09:30:09.140000,DEMO,99.890000,99.910000,314,322
2025-09-03T09:30:09.150000,DEMO,99.890000,99.910000,315,325
2025-09-03T09:30:09.160000,DEMO,99.890000,99.910000,316,328
2025-09-03T09:30:09.170000,DEMO,99.900000,99.920000,317,281
2025-09-03T09:30:09.180000,DEMO,99.900000,99.920000,318,284
2025-09-03T09:30:09.190000,DEMO,99.900000,99.920000,319,287
2025-09-03T09:30:09.200000,DEMO,99.900000,99.920000,320,290
2025-09-03T09:30:09.210000,DEMO,99.900000,99.920000,321,293
2025-09-03T09:30:09.220000,DEMO,99.900000,99.920000,322,296
2025-09-03T09:30:09.230000,DEMO,99.880000,99.900000,323,299
2025-09-03T09:30:09.240000,DEMO,99.890000,99.910000,324,302
2025-09-03T09:30:09.250000,DEMO,99.890000,99.910000,325,305
2025-09-03T09:30:09.260000,DEMO,99.890000,99.910000,326,308
2025-09-03T09:30:09.270000,DEMO,99.890000,99.910000,327,311
2025-09-03T09:30:09.280000,DEMO,99.890000,99.910000,328,314
2025-09-03T09:30:09.290000,DEMO,99.890000,99.910000,329,317
2025-09-03T09:30:09.300000,DEMO,99.890000,99.910000,330,320
2025-09-03T09:30:09.310000,DEMO,99.900000,99.920000,331,323
2025-09-03T09:30:09.320000,DEMO,99.900000,99.920000,332,326
2025-09-03T09:30:09.330000,DEMO,99.900000,99.920000,333,329
2025-09-03T09:30:09.340000,DEMO,99.900000,99.920000,334,282
2025-09-03T09:30:09.350000,DEMO,99.900000,99.920000,335,285
2025-09-03T09:30:09.360000,DEMO,99.880000,99.900000,336,288
2025-09-03T09:30:09.370000,DEMO,99.880000,99.900000,337,291
2025-09-03T09:30:09.380000,DEMO,99.890000,99.910000,338,294
2025-09-03T09:30:09.390000,DEMO,99.890000,99.910000,339,297
2025-09-03T09:30:09.400000,DEMO,99.890000,99.910000,340,300
2025-09-03T09:30:09.410000,DEMO,99.890000,99.910000,341,303
2025-09-03T09:30:09.420000,DEMO,99.890000,99.910000,342,306
2025-09-03T09:30:09.430000,DEMO,99.890000,99.910000,343,309
2025-09-03T09:30:09.440000,DEMO,99.890000,99.910000,344,312
2025-09-03T09:30:09.450000,DEMO,99.900000,99.920000,345,315
2025-09-03T09:30:09.460000,DEMO,99.900000,99.920000,346,318
2025-09-03T09:30:09.470000,DEMO,99.900000,99.920000,347,321
2025-09-03T09:30:09.480000,DEMO,99.900000,99.920000,348,324
2025-09-03T09:30:09.490000,DEMO,99.880000,99.900000,349,327
2025-09-03T09:30:09.500000,DEMO,99.880000,99.900000,300,280
2025-09-03T09:30:09.510000,DEMO,99.880000,99.900000,301,283
2025-09-03T09:30:09.520000,DEMO,99.890000,99.910000,302,286
2025-09-03T09:30:09.530000,DEMO,99.890000,99.910000,303,289
2025-09-03T09:30:09.540000,DEMO,99.890000,99.910000,304,292
2025-09-03T09:30:09.550000,DEMO,99.890000,99.910000,305,295
2025-09-03T09:30:09.560000,DEMO,99.890000,99.910000,306,298
2025-09-03T09:30:09.570000,DEMO,99.890000,99.910000,307,301
2025-09-03T09:30:09.580000,DEMO,99.890000,99.910000,308,304
2025-09-03T09:30:09.590000,DEMO,99.900000,99.920000,309,307
2025-09-03T09:30:09.600000,DEMO,99.900000,99.920000,310,310
2025-09-03T09:30:09.610000,DEMO,99.900000,99.920000,311,313
2025-09-03T09:30:09.620000,DEMO,99.880000,99.900000,312,316
2025-09-03T09:30:09.630000,DEMO,99.880000,99.900000,313,319
2025-09-03T09:30:09.640000,DEMO,99.880000,99.900000,314,322
2025-09-03T09:30:09.650000,DEMO,99.880000,99.900000,315,325
2025-09-03T09:30:09.660000,DEMO,99.890000,99.910000,316,328
2025-09-03T09:30:09.670000,DEMO,99.890000,99.910000,317,281
2025-09-03T09:30:09.680000,DEMO,99.890000,99.910000,318,284
2025-09-03T09:30:09.690000,DEMO,99.890000,99.910000,319,287
2025-09-03T09:30:09.700000,DEMO,99.890000,99.910000,320,290
2025-09-03T09:30:09.710000,DEMO,99.890000,99.910000,321,293
2025-09-03T09:30:09.720000,DEMO,99.890000,99.910000,322,296
2025-09-03T09:30:09.730000,DEMO,99.900000,99.920000,323,299
2025-09-03T09:30:09.740000,DEMO,99.900000,99.920000,324,302
2025-09-03T09:30:09.750000,DEMO,99.880000,99.900000,325,305
2025-09-03T09:30:09.760000,DEMO,99.880000,99.900000,326,308
2025-09-03T09:30:09.770000,DEMO,99.880000,99.900000,327,311
2025-09-03T09:30:09.780000,DEMO,99.880000,99.900000,328,314
2025-09-03T09:30:09.790000,DEMO,99.880000,99.900000,329,317
2025-09-03T09:30:09.800000,DEMO,99.890000,99.910000,330,320
2025-09-03T09:30:09.810000,DEMO,99.890000,99.910000,331,323
2025-09-03T09:30:09.820000,DEMO,99.890000,99.910000,332,326
2025-09-03T09:30:09.830000,DEMO,99.890000,99.910000,333,329
2025-09-03T09:30:09.840000,DEMO,99.890000,99.910000,334,282
2025-09-03T09:30:09.850000,DEMO,99.890000,99.910000,335,285
2025-09-03T09:30:09.860000,DEMO,99.890000,99.910000,336,288
2025-09-03T09:30:09.870000,DEMO,99.900000,99.920000,337,291
2025-09-03T09:30:09.880000,DEMO,99.880000,99.900000,338,294
2025-09-03T09:30:09.890000,DEMO,99.880000,99.900000,339,297
2025-09-03T09:30:09.900000,DEMO,99.880000,99.900000,340,300
2025-09-03T09:30:09.910000,DEMO,99.880000,99.900000,341,303
2025-09-03T09:30:09.920000,DEMO,99.880000,99.900000,342,306
2025-09-03T09:30:09.930000,DEMO,99.880000,99.900000,343,309
2025-09-03T09:30:09.940000,DEMO,99.890000,99.910000,344,312
2025-09-03T09:30:09.950000,DEMO,99.890000,99.910000,345,315
2025-09-03T09:30:09.960000,DEMO,99.890000,99.910000,346,318
2025-09-03T09:30:09.970000,DEMO,99.890000,99.910000,347,321
2025-09-03T09:30:09.980000,DEMO,99.890000,99.910000,348,324
2025-09-03T09:30:09.990000,DEMO,99.890000,99.910000,349,327
2025-09-03T09:30:10,DEMO,99.890000,99.910000,300,280
2025-09-03T09:30:10.010000,DEMO,99.880000,99.900000,301,283
2025-09-03T09:30:10.020000,DEMO,99.880000,99.900000,302,286
2025-09-03T09:30:10.030000,DEMO,99.880000,99.900000,303,289
2025-09-03T09:30:10.040000,DEMO,99.880000,99.900000,304,292
2025-09-03T09:30:10.050000,DEMO,99.880000,99.900000,305,295
2025-09-03T09:30:10.060000,DEMO,99.880000,99.900000,306,298
2025-09-03T09:30:10.070000,DEMO,99.880000,99.900000,307,301
2025-09-03T09:30:10.080000,DEMO,99.890000,99.910000,308,304
2025-09-03T09:30:10.090000,DEMO,99.890000,99.910000,309,307
2025-09-03T09:30:10.100000,DEMO,99.890000,99.910000,310,310
2025-09-03T09:30:10.110000,DEMO,99.890000,99.910000,311,313
2025-09-03T09:30:10.120000,DEMO,99.890000,99.910000,312,316
2025-09-03T09:30:10.130000,DEMO,99.890000,99.910000,313,319
2025-09-03T09:30:10.140000,DEMO,99.870000,99.890000,314,322
2025-09-03T09:30:10.150000,DEMO,99.880000,99.900000,315,325
2025-09-03T09:30:10.160000,DEMO,99.880000,99.900000,316,328
2025-09-03T09:30:10.170000,DEMO,99.880000,99.900000,317,281
2025-09-03T09:30:10.180000,DEMO,99.880000,99.900000,318,284
2025-09-03T09:30:10.190000,DEMO,99.880000,99.900000,319,287
2025-09-03T09:30:10.200000,DEMO,99.880000,99.900000,320,290
2025-09-03T09:30:10.210000,DEMO,99.880000,99.900000,321,293
2025-09-03T09:30:10.220000,DEMO,99.890000,99.910000,322,296
2025-09-03T09:30:10.230000,DEMO,99.890000,99.910000,323,299
2025-09-03T09:30:10.240000,DEMO,99.890000,99.910000,324,302
2025-09-03T09:30:10.250000,DEMO,99.890000,99.910000,325,305
2025-09-03T09:30:10.260000,DEMO,99.890000,99.910000,326,308
2025-09-03T09:30:10.270000,DEMO,99.870000,99.890000,327,311
2025-09-03T09:30:10.280000,DEMO,99.870000,99.890000,328,314
2025-09-03T09:30:10.290000,DEMO,99.880000,99.900000,329,317
2025-09-03T09:30:10.300000,DEMO,99.880000,99.900000,330,320
2025-09-03T09:30:10.310000,DEMO,99.880000,99.900000,331,323
2025-09-03T09:30:10.320000,DEMO,99.880000,99.900000,332,326
2025-09-03T09:30:10.330000,DEMO,99.880000,99.900000,333,329
2025-09-03T09:30:10.340000,DEMO,99.880000,99.900000,334,282
2025-09-03T09:30:10.350000,DEMO,99.880000,99.900000,335,285
2025-09-03T09:30:10.360000,DEMO,99.890000,99.910000,336,288
2025-09-03T09:30:10.370000,DEMO,99.890000,99.910000,337,291
2025-09-03T09:30:10.380000,DEMO,99.890000,99.910000,338,294
2025-09-03T09:30:10.390000,DEMO,99.890000,99.910000,339,297
2025-09-03T09:30:10.400000,DEMO,99.870000,99.890000,340,300
2025-09-03T09:30:10.410000,DEMO,99.870000,99.890000,341,303
2025-09-03T09:30:10.420000,DEMO,99.870000,99.890000,342,306
2025-09-03T09:30:10.430000,DEMO,99.880000,99.900000,343,309
2025-09-03T09:30:10.440000,DEMO,99.880000,99.900000,344,312
2025-09-03T09:30:10.450000,DEMO,99.880000,99.900000,345,315
2025-09-03T09:30:10.460000,DEMO,99.880000,99.900000,346,318
2025-09-03T09:30:10.470000,DEMO,99.880000,99.900000,347,321
2025-09-03T09:30:10.480000,DEMO,99.880000,99.900000,348,324
2025-09-03T09:30:10.490000,DEMO,99.880000,99.900000,349,327
2025-09-03T09:30:10.500000,DEMO,99.890000,99.910000,300,280
2025-09-03T09:30:10.510000,DEMO,99.890000,99.910000,301,283
2025-09-03T09:30:10.520000,DEMO,99.890000,99.910000,302,286
2025-09-03T09:30:10.530000,DEMO,99.870000,99.890000,303,289
2025-09-03T09:30:10.540000,DEMO,99.870000,99.890000,304,292
2025-09-03T09:30:10.550000,DEMO,99.870000,99.890000,305,295
2025-09-03T09:30:10.560000,DEMO,99.870000,99.890000,306,298
2025-09-03T09:30:10.570000,DEMO,99.880000,99.900000,307,301
2025-09-03T09:30:10.580000,DEMO,99.880000,99.900000,308,304
2025-09-03T09:30:10.590000,DEMO,99.880000,99.900000,309,307
2025-09-03T09:30:10.600000,DEMO,99.880000,99.900000,310,310
2025-09-03T09:30:10.610000,DEMO,99.880000,99.900000,311,313
2025-09-03T09:30:10.620000,DEMO,99.880000,99.900000,312,316
2025-09-03T09:30:10.630000,DEMO,99.880000,99.900000,313,319
2025-09-03T09:30:10.640000,DEMO,99.890000,99.910000,314,322
2025-09-03T09:30:10.650000,DEMO,99.890000,99.910000,315,325
2025-09-03T09:30:10.660000,DEMO,99.870000,99.890000,316,328
2025-09-03T09:30:10.670000,DEMO,99.870000,99.890000,317,281
2025-09-03T09:30:10.680000,DEMO,99.870000,99.890000,318,284
2025-09-03T09:30:10.690000,DEMO,99.870000,99.890000,319,287
2025-09-03T09:30:10.700000,DEMO,99.870000,99.890000,320,290
2025-09-03T09:30:10.710000,DEMO,99.880000,99.900000,321,293
2025-09-03T09:30:10.720000,DEMO,99.880000,99.900000,322,296
2025-09-03T09:30:10.730000,DEMO,99.880000,99.900000,323,299
2025-09-03T09:30:10.740000,DEMO,99.880000,99.900000,324,302
2025-09-03T09:30:10.750000,DEMO,99.880000,99.900000,325,305
2025-09-03T09:30:10.760000,DEMO,99.880000,99.900000,326,308
2025-09-03T09:30:10.770000,DEMO,99.880000,99.900000,327,311
2025-09-03T09:30:10.780000,DEMO,99.890000,99.910000,328,314
2025-09-03T09:30:10.790000,DEMO,99.870000,99.890000,329,317
2025-09-03T09:30:10.800000,DEMO,99.870000,99.890000,330,320
2025-09-03T09:30:10.810000,DEMO,99.870000,99.890000,331,323
2025-09-03T09:30:10.820000,DEMO,99.870000,99.890000,332,326
2025-09-03T09:30:10.830000,DEMO,99.870000,99.890000,333,329
2025-09-03T09:30:10.840000,DEMO,99.870000,99.890000,334,282
2025-09-03T09:30:10.850000,DEMO,99.880000,99.900000,335,285
2025-09-03T09:30:10.860000,DEMO,99.880000,99.900000,336,288
2025-09-03T09:30:10.870000,DEMO,99.880000,99.900000,337,291
2025-09-03T09:30:10.880000,DEMO,99.880000,99.900000,338,294
2025-09-03T09:30:10.890000,DEMO,99.880000,99.900000,339,297
2025-09-03T09:30:10.900000,DEMO,99.880000,99.900000,340,300
2025-09-03T09:30:10.910000,DEMO,99.880000,99.900000,341,303
2025-09-03T09:30:10.920000,DEMO,99.870000,99.890000,342,306
2025-09-03T09:30:10.930000,DEMO,99.870000,99.890000,343,309
2025-09-03T09:30:10.940000,DEMO,99.870000,99.890000,344,312
2025-09-03T09:30:10.950000,DEMO,99.870000,99.890000,345,315
2025-09-03T09:30:10.960000,DEMO,99.870000,99.890000,346,318
2025-09-03T09:30:10.970000,DEMO,99.870000,99.890000,347,321
2025-09-03T09:30:10.980000,DEMO,99.870000,99.890000,348,324
2025-09-03T09:30:10.990000,DEMO,99.880000,99.900000,349,327
2025-09-03T09:30:11,DEMO,99.880000,99.900000,300,280
2025-09-03T09:30:11.010000,DEMO,99.880000,99.900000,301,283
2025-09-03T09:30:11.020000,DEMO,99.880000,99.900000,302,286
2025-09-03T09:30:11.030000,DEMO,99.880000,99.900000,303,289
2025-09-03T09:30:11.040000,DEMO,99.880000,99.900000,304,292
2025-09-03T09:30:11.050000,DEMO,99.860000,99.880000,305,295
2025-09-03T09:30:11.060000,DEMO,99.870000,99.890000,306,298
2025-09-03T09:30:11.070000,DEMO,99.870000,99.890000,307,301
2025-09-03T09:30:11.080000,DEMO,99.870000,99.890000,308,304
2025-09-03T09:30:11.090000,DEMO,99.870000,99.890000,309,307
2025-09-03T09:30:11.100000,DEMO,99.870000,99.890000,310,310
2025-09-03T09:30:11.110000,DEMO,99.870000,99.890000,311,313
2025-09-03T09:30:11.120000,DEMO,99.870000,99.890000,312,316
2025-09-03T09:30:11.130000,DEMO,99.880000,99.900000,313,319
2025-09-03T09:30:11.140000,DEMO,99.880000,99.900000,314,322
2025-09-03T09:30:11.150000,DEMO,99.880000,99.900000,315,325
2025-09-03T09:30:11.160000,DEMO,99.880000,99.900000,316,328
2025-09-03T09:30:11.170000,DEMO,99.880000,99.900000,317,281
2025-09-03T09:30:11.180000,DEMO,99.860000,99.880000,318,284
2025-09-03T09:30:11.190000,DEMO,99.860000,99.880000,319,287
2025-09-03T09:30:11.200000,DEMO,99.870000,99.890000,320,290
2025-09-03T09:30:11.210000,DEMO,99.870000,99.890000,321,293
2025-09-03T09:30:11.220000,DEMO,99.870000,99.890000,322,296
2025-09-03T09:30:11.230000,DEMO,99.870000,99.890000,323,299
2025-09-03T09:30:11.240000,DEMO,99.870000,99.890000,324,302
2025-09-03T09:30:11.250000,DEMO,99.870000,99.890000,325,305
2025-09-03T09:30:11.260000,DEMO,99.870000,99.890000,326,308
2025-09-03T09:30:11.270000,DEMO,99.880000,99.900000,327,311
2025-09-03T09:30:11.280000,DEMO,99.880000,99.900000,328,314
2025-09-03T09:30:11.290000,DEMO,99.880000,99.900000,329,317
2025-09-03T09:30:11.300000,DEMO,99.880000,99.900000,330,320
2025-09-03T09:30:11.310000,DEMO,99.860000,99.880000,331,323
2025-09-03T09:30:11.320000,DEMO,99.860000,99.880000,332,326
2025-09-03T09:30:11.330000,DEMO,99.860000,99.880000,333,329
2025-09-03T09:30:11.340000,DEMO,99.870000,99.890000,334,282
2025-09-03T09:30:11.350000,DEMO,99.870000,99.890000,335,285
2025-09-03T09:30:11.360000,DEMO,99.870000,99.890000,336,288
2025-09-03T09:30:11.370000,DEMO,99.870000,99.890000,337,291
2025-09-03T09:30:11.380000,DEMO,99.870000,99.890000,338,294
2025-09-03T09:30:11.390000,DEMO,99.870000,99.890000,339,297
2025-09-03T09:30:11.400000,DEMO,99.870000,99.890000,340,300
2025-09-03T09:30:11.410000,DEMO,99.880000,99.900000,341,303
2025-09-03T09:30:11.420000,DEMO,99.880000,99.900000,342,306
2025-09-03T09:30:11.430000,DEMO,99.880000,99.900000,343,309
2025-09-03T09:30:11.440000,DEMO,99.860000,99.880000,344,312
2025-09-03T09:30:11.450000,DEMO,99.860000,99.880000,345,315
2025-09-03T09:30:11.460000,DEMO,99.860000,99.880000,346,318
2025-09-03T09:30:11.470000,DEMO,99.860000,99.880000,347,321
2025-09-03T09:30:11.480000,DEMO,99.870000,99.890000,348,324
2025-09-03T09:30:11.490000,DEMO,99.870000,99.890000,349,327
2025-09-03T09:30:11.500000,DEMO,99.870000,99.890000,300,280
2025-09-03T09:30:11.510000,DEMO,99.870000,99.890000,301,283
2025-09-03T09:30:11.520000,DEMO,99.870000,99.890000,302,286
2025-09-03T09:30:11.530000,DEMO,99.870000,99.890000,303,289
2025-09-03T09:30:11.540000,DEMO,99.870000,99.890000,304,292
2025-09-03T09:30:11.550000,DEMO,99.880000,99.900000,305,295
2025-09-03T09:30:11.560000,DEMO,99.880000,99.900000,306,298
2025-09-03T09:30:11.570000,DEMO,99.860000,99.880000,307,301
2025-09-03T09:30:11.580000,DEMO,99.860000,99.880000,308,304
2025-09-03T09:30:11.590000,DEMO,99.860000,99.880000,309,307
2025-09-03T09:30:11.600000,DEMO,99.860000,99.880000,310,310
2025-09-03T09:30:11.610000,DEMO,99.860000,99.880000,311,313
2025-09-03T09:30:11.620000,DEMO,99.870000,99.890000,312,316
2025-09-03T09:30:11.630000,DEMO,99.870000,99.890000,313,319
2025-09-03T09:30:11.640000,DEMO,99.870000,99.890000,314,322
2025-09-03T09:30:11.650000,DEMO,99.870000,99.890000,315,325
2025-09-03T09:30:11.660000,DEMO,99.870000,99.890000,316,328
2025-09-03T09:30:11.670000,DEMO,99.870000,99.890000,317,281
2025-09-03T09:30:11.680000,DEMO,99.870000,99.890000,318,284
2025-09-03T09:30:11.690000,DEMO,99.880000,99.900000,319,287
2025-09-03T09:30:11.700000,DEMO,99.860000,99.880000,320,290
2025-09-03T09:30:11.710000,DEMO,99.860000,99.880000,321,293
2025-09-03T09:30:11.720000,DEMO,99.860000,99.880000,322,296
2025-09-03T09:30:11.730000,DEMO,99.860000,99.880000,323,299
2025-09-03T09:30:11.740000,DEMO,99.860000,99.880000,324,302
2025-09-03T09:30:11.750000,DEMO,99.860000,99.880000,325,305
2025-09-03T09:30:11.760000,DEMO,99.870000,99.890000,326,308
2025-09-03T09:30:11.770000,DEMO,99.870000,99.890000,327,311
2025-09-03T09:30:11.780000,DEMO,99.870000,99.890000,328,314
2025-09-03T09:30:11.790000,DEMO,99.870000,99.890000,329,317
2025-09-03T09:30:11.800000,DEMO,99.870000,99.890000,330,320
2025-09-03T09:30:11.810000,DEMO,99.870000,99.890000,331,323
2025-09-03T09:30:11.820000,DEMO,99.870000,99.890000,332,326
2025-09-03T09:30:11.830000,DEMO,99.860000,99.880000,333,329
2025-09-03T09:30:11.840000,DEMO,99.860000,99.880000,334,282
2025-09-03T09:30:11.850000,DEMO,99.860000,99.880000,335,285
2025-09-03T09:30:11.860000,DEMO,99.860000,99.880000,336,288
2025-09-03T09:30:11.870000,DEMO,99.860000,99.880000,337,291
2025-09-03T09:30:11.880000,DEMO,99.860000,99.880000,338,294
2025-09-03T09:30:11.890000,DEMO,99.860000,99.880000,339,297
2025-09-03T09:30:11.900000,DEMO,99.870000,99.890000,340,300
2025-09-03T09:30:11.910000,DEMO,99.870000,99.890000,341,303
2025-09-03T09:30:11.920000,DEMO,99.870000,99.890000,342,306
2025-09-03T09:30:11.930000,DEMO,99.870000,99.890000,343,309
2025-09-03T09:30:11.940000,DEMO,99.870000,99.890000,344,312
2025-09-03T09:30:11.950000,DEMO,99.870000,99.890000,345,315
2025-09-03T09:30:11.960000,DEMO,99.850000,99.870000,346,318
